date,sh.600843.csv,sh.600863.csv,sh.600867.csv,sh.600143.csv,sz.000796.csv,sh.600352.csv,sh.600016.csv,sh.600133.csv,sz.000776.csv,sz.300740.csv
2018-10-25,6.57058857,1.75206708,12.41774875,3.9774828,6.11,8.13170186,5.10633744,4.3329976,11.15215568,19.94000997
2018-10-26,6.57058857,1.76057226,11.18048942,3.89423316,6.1,8.07606878,5.05801248,4.38951496,10.79797484,19.94000997
2018-10-29,6.39220155,1.75206708,10.837308,3.87573324,6.03,7.8349921,5.06606664,4.30473892,10.67991456,19.94000997
2018-10-30,6.49130545,1.76057226,10.98180544,3.9774828,6.13,8.02970788,5.14660824,4.34241716,11.19756348,19.94000997
2018-10-31,6.63005091,1.7860878,12.08359842,4.09773228,6.23,8.23369584,5.14660824,4.41777364,11.27021596,19.94000997
2018-11-01,6.62014052,1.79459298,12.42677984,4.04223252,6.19,8.23369584,5.06606664,4.44603232,11.5335812,19.94000997
2018-11-02,6.7390652,1.84562406,12.89639652,4.15323204,6.52,8.64167176,5.14660824,4.53080836,11.9876592,19.94000997
2018-11-05,6.84807949,1.85412924,12.95058306,4.28273148,6.69,8.67876048,5.1143916,4.98294724,11.79694644,19.94000997
2018-11-06,7.05619768,1.85412924,13.32085775,4.27348152,6.81,8.63239958,5.04190416,5.48218392,11.806028,19.94000997
2018-11-07,6.77870676,1.84562406,13.13120486,4.2087318,6.79,8.5304056,5.02579584,5.6988338,11.578989,19.94000997
2018-11-08,6.79852754,1.84562406,12.93252088,4.29198144,7.25,8.45622816,5.04995832,5.54812084,11.4427656,19.94000997
2018-11-09,6.75888598,1.83711888,12.99573851,4.32898128,7.17,8.344962,4.97747088,6.10387488,11.4427656,19.94000997
2018-11-12,6.92736261,1.87964478,13.10411159,4.40298096,7.16,8.47477252,4.9935792,6.28284652,11.7152124,19.94000997
2018-11-13,7.02646651,1.9136655,13.43826192,4.4862306,7.33,8.51186124,5.00163336,6.27342696,11.92408828,19.94000997
2018-11-14,7.12557041,1.92217068,13.16732922,4.68047976,7.64,8.45622816,4.94525424,6.28284652,11.74245708,17.94667564
2018-11-15,7.19494314,1.93918104,13.34795102,4.69897968,8.04,8.60458304,4.96941672,6.69730716,12.09663792,16.96000848
2018-11-16,7.91840161,1.9561914,13.0950805,4.65272988,8.02,8.59531086,4.96136256,6.90453748,12.60520528,16.63334165
2018-11-19,8.71123281,1.94768622,13.17636031,4.58798016,8.15,8.66021612,5.01774168,6.51833552,12.97754924,17.48000874
2018-11-20,8.30490682,1.9136655,12.86930325,4.46773068,7.8,8.40986726,4.96136256,6.01909884,12.43265564,17.05334186
2018-11-21,8.43374189,1.9136655,12.86930325,4.5324804,7.69,8.30787328,4.96136256,6.10387488,12.50530812,17.00667517
2018-11-22,8.5229354,1.9136655,13.04089396,4.50473052,7.62,8.14097404,4.94525424,6.22632916,12.260106,16.81334174
2018-11-23,7.85893927,1.83711888,12.57127728,4.50473052,7.42,7.94625826,4.88082096,5.67057512,11.99674076,15.1333409
2018-11-26,7.928312,1.8286137,12.8241478,4.41223092,7.47,7.9277139,4.88082096,5.83070764,11.96949608,14.32667383
2018-11-27,7.87876005,1.84562406,13.10411159,4.42148088,7.35,7.96480262,4.86471264,6.0285184,11.90592516,13.9333403
2018-11-28,7.71028342,1.85412924,13.49244846,4.47698064,7.47,8.10388532,4.88082096,5.86838588,12.23286132,14.49334058
2018-11-29,7.49225484,1.85412924,13.29376448,4.31973132,7.03,7.95553044,4.86471264,6.00025972,11.9876592,13.94667364
2018-11-30,7.45261328,1.8711396,13.41116865,4.35673116,7.51,8.40986726,4.9130376,5.7930294,12.24194288,13.6666735
2018-12-03,7.61117952,1.90516032,13.9981895,4.4862306,7.68,8.60458304,4.96941672,5.87780544,12.5779606,14.30667382
2018-12-04,7.74001459,1.90516032,14.40458855,4.47698064,7.62,8.61385522,4.98552504,6.00967928,12.69602088,14.2666738
2018-12-05,7.5318964,1.90516032,15.01870267,4.41223092,7.5,8.60458304,4.93720008,5.77419028,12.52347124,13.8666736
2018-12-06,7.40306133,1.8711396,14.40458855,4.31973132,7.91,8.47477252,4.88887512,5.52928172,12.16020884,14.17334042
2018-12-07,7.39315094,1.89665514,13.26667121,4.4862306,7.57,8.5767665,4.88887512,5.48218392,12.17837196,14.0666737
2018-12-10,7.14539119,1.85412924,13.8175677,4.41223092,7.1,8.41913944,4.84860432,5.43508612,11.83327268,13.59334013
2018-12-11,7.17512236,1.8711396,13.43826192,4.41223092,7.14,8.4840447,4.832496,5.49160348,11.9422514,13.96667365
2018-12-12,7.16521197,1.86263442,13.57372827,4.4862306,7.18,8.56749432,4.82444184,5.54812084,12.00582232,14.19334043
2018-12-13,7.26431587,1.89665514,13.70016353,4.46773068,7.24,8.75293792,4.832496,5.5104426,12.14204572,14.66000733
2018-12-14,7.05619768,1.86263442,13.3660132,4.3474812,7.03,8.77148228,4.7922252,5.3220514,11.83327268,14.84000742
2018-12-17,7.06610807,1.85412924,13.20345358,4.33823124,7.11,8.72512138,4.76806272,5.47276436,11.93316984,15.20667427
2018-12-18,7.02646651,1.85412924,13.23957794,4.31973132,7.33,8.60458304,4.7116836,5.47276436,11.75153864,15.34000767
2018-12-19,6.89763144,1.8286137,12.5532151,4.22723172,7.07,8.56749432,4.68752112,5.47276436,11.67888616,14.56667395
2018-12-20,6.97691456,1.8286137,12.75189908,4.27348152,7.08,8.55822214,4.63919616,6.01909884,11.65164148,14.56000728
2018-12-21,7.01655612,1.85412924,12.51709074,4.22723172,6.91,8.66021612,4.60697952,5.77419028,11.40643936,14.0666737
2018-12-24,7.01655612,1.89665514,12.5532151,4.37523108,6.93,8.6694883,4.5908712,5.68941424,11.35195,14.61334064
2018-12-25,6.78861715,1.87964478,12.42677984,4.29198144,6.82,8.78075446,4.57476288,6.06619664,11.29746064,14.39334053
2018-12-26,6.8381691,1.93918104,12.43581093,4.40298096,6.79,8.93838152,4.5506004,6.30168564,11.1703188,12.95333981
2018-12-27,6.57058857,1.93067586,12.11069169,4.40298096,6.66,8.87347626,4.5506004,5.86838588,11.27021596,12.35333951
2018-12-28,6.58049896,1.96469658,12.5532151,4.5787302,6.64,8.9476537,4.61503368,5.9343228,11.51541808,12.0666727
2019-01-02,6.67960286,1.99021212,12.43581093,4.47698064,6.53,8.72512138,4.5506004,6.01909884,11.11582944,12.16667275
2019-01-03,6.63005091,1.98170694,11.18952051,4.47698064,6.56,8.2522402,4.56670872,5.56695996,11.19756348,11.29333898
2019-01-04,6.80843793,2.01572766,11.26176923,4.56023028,6.67,8.38205072,4.65530448,5.72709248,12.00582232,11.79333923
2019-01-07,6.96700417,2.02423284,11.77654136,4.58798016,6.94,8.4840447,4.63919616,5.94374236,12.11480104,11.88000594
2019-01-08,7.01655612,2.03273802,12.15584714,4.65272988,6.79,8.50258906,4.631142,5.89664456,12.06031168,11.77333922
2019-01-09,7.00664573,2.01572766,11.93006989,4.60648008,6.78,8.53967778,4.63919616,5.92490324,12.2146982,11.64000582
2019-01-10,7.01655612,2.00722248,11.65913719,4.62498,6.82,8.55822214,4.62308784,5.7459316,12.00582232,11.52000576
2019-01-11,7.08592885,2.03273802,11.51463975,4.65272988,6.94,8.55822214,4.64725032,5.77419028,12.17837196,12.01333934
2019-01-14,7.11566002,2.0412432,11.09920961,4.65272988,6.86,8.50258906,4.61503368,5.75535116,12.1238826,11.44667239
2019-01-15,7.20485353,2.00722248,11.52367084,4.65272988,7.0,8.6694883,4.66335864,5.77419028,12.487145,11.6000058
2019-01-16,7.22467431,1.99021212,11.72235482,4.68047976,6.97,8.58603868,4.66335864,5.81186852,12.487145,11.6000058
2019-01-17,7.08592885,1.98170694,11.55076411,4.64347992,6.85,8.55822214,4.63919616,5.97200104,12.34184004,11.25333896
2019-01-18,7.15530158,1.9987173,12.06553624,4.63422996,6.9,8.74366574,4.69557528,5.80244896,12.54163436,11.34000567
2019-01-21,7.15530158,1.99021212,11.95716316,4.62498,6.95,8.73439356,4.68752112,5.77419028,12.24194288,11.4000057
2019-01-22,7.05619768,1.96469658,11.21661378,4.5324804,6.94,8.6231274,4.67946696,5.81186852,11.8968436,11.52000576
2019-01-23,7.10574963,2.00722248,10.9276189,4.54173036,6.76,8.81784318,4.68752112,5.87780544,11.8968436,11.57333912
2019-01-24,7.27422626,1.98170694,11.05405416,4.54173036,6.75,8.7622101,4.69557528,5.85896632,12.09663792,11.36000568
2019-01-25,7.04628729,1.9561914,11.1082407,4.49548056,6.48,8.81784318,4.7519544,5.56695996,12.06939324,10.94667214
2019-01-28,7.0363769,1.97320176,11.13533397,4.393731,6.6,8.82711536,4.73584608,5.5575404,11.75153864,10.02000501
2019-01-29,6.75888598,1.99021212,11.02696089,4.393731,7.0,9.01255896,4.77611688,5.29379272,11.578989,10.23333845
2019-01-30,6.6399613,1.97320176,10.94568108,4.32898128,6.35,9.1330973,4.76000856,5.19017756,11.41552092,9.89333828
2019-01-31,6.60031974,1.98170694,10.1148208,4.23648168,6.03,9.18873038,4.7922252,5.02062548,11.52449964,9.5333381
2019-02-01,6.76879637,2.01572766,10.81021473,4.35673116,6.21,9.3649018,4.78417104,5.17133844,11.77878332,9.69333818
2019-02-11,6.87781066,2.06675874,11.09017852,4.43073084,6.35,9.44835142,4.78417104,5.3220514,12.05123012,10.06000503
2019-02-12,6.94718339,2.0412432,11.50560866,4.4399808,6.46,9.49471232,4.78417104,5.35972964,12.0784748,10.18000509
2019-02-13,7.08592885,2.06675874,11.65913719,4.50473052,6.53,9.58743412,4.86471264,5.44450568,12.52347124,10.3333385
2019-02-14,7.16521197,2.15181054,11.75847918,4.44923076,6.61,9.47616796,4.85665848,5.56695996,12.67785776,10.3333385
2019-02-15,7.11566002,2.28789342,11.67719937,4.42148088,6.6,9.34635744,4.7922252,5.81186852,12.49622656,10.35333851
2019-02-18,7.3336886,2.32191414,12.16487823,4.5324804,6.92,9.66161156,4.86471264,5.92490324,13.22275136,10.92000546
2019-02-19,7.27422626,2.28789342,11.89394553,4.51398048,6.9,9.51325668,4.85665848,5.87780544,13.36805632,10.72000536
2019-02-20,7.24449509,2.31340896,11.78557245,4.49548056,7.01,9.46689578,4.85665848,5.84954676,13.4861166,10.57333862
2019-02-21,7.21476392,2.2963986,11.79460354,4.44923076,6.92,9.4112627,4.832496,5.91548368,13.4861166,10.92000546
2019-02-22,7.4327925,2.32191414,12.02038079,4.56948024,6.98,9.54107322,4.88887512,6.11329444,14.78477968,11.48000574
2019-02-25,7.74001459,2.4665022,12.643526,4.9487286,7.44,9.93050478,5.21909568,6.37704212,16.26507396,11.88000594
2019-02-26,7.65082108,2.48351256,12.99573851,4.86547896,7.57,9.93050478,5.20298736,6.27342696,15.77466972,11.74667254
2019-02-27,7.69046264,2.4665022,12.89639652,4.84697904,7.87,10.00468222,5.28352896,6.72556584,15.44773356,11.44667239
2019-02-28,8.06705746,2.51753328,13.17636031,4.87472892,7.68,10.06958748,5.25936648,6.36762256,14.97549244,11.46000573
2019-03-01,7.8292081,2.52603846,13.42923083,4.88397888,7.91,10.21794236,5.38823304,6.32994432,15.3478364,11.40667237
2019-03-04,7.86884966,2.56005918,13.44729301,4.95797856,7.89,10.25503108,5.42850384,6.39588124,15.49314136,11.50667242
2019-03-05,8.07696785,2.58557472,13.48341737,5.087478,7.9,10.27357544,5.436558,6.69730716,15.50222292,11.66000583
2019-03-06,8.40401072,2.65361616,13.42019974,5.1337278,8.26,10.27357544,5.436558,6.65020936,16.18333992,12.82667308
2019-03-07,8.5229354,2.62810062,13.22151576,5.12447784,8.25,10.199398,5.3560164,6.90453748,16.4376236,13.34000667
2019-03-08,8.11660941,2.47500738,12.75189908,4.91172876,7.76,9.85632734,5.1546624,6.36762256,14.8029428,12.43333955
2019-03-11,8.57248735,2.50052292,13.24860903,5.1337278,8.02,10.22721454,5.17882488,6.72556584,15.24793924,12.9333398
2019-03-12,9.2166627,2.551554,13.58275936,5.1799776,8.13,10.21794236,5.1949332,7.14002648,15.44773356,12.92667313
2019-03-13,8.84997827,2.47500738,13.62791481,5.0412282,8.08,10.16230928,5.18687904,7.300159,15.22977612,12.42000621
2019-03-14,8.4238315,2.39846076,13.28473339,4.93947864,7.87,10.06958748,5.18687904,6.83860056,14.77569812,11.65333916
2019-03-15,9.26621465,2.39846076,13.75435007,4.9949784,7.82,10.4775634,5.1949332,7.1117678,14.96641088,11.96000598
2019-03-18,9.05809646,2.44098666,14.67552125,5.087478,8.11,10.63519046,5.26742064,7.08350912,15.2570208,12.30000615
2019-03-19,9.0184549,2.44949184,15.352853,5.05047816,8.01,10.73718444,5.235204,7.17770472,15.13896052,12.15333941
2019-03-20,9.09773802,2.44098666,15.09998248,5.26322724,8.81,10.58882956,5.21909568,7.16828516,15.20253144,12.87333977
2019-03-21,9.17702114,2.4665022,15.48831935,5.24472732,8.97,10.58882956,5.1949332,7.4414524,15.35691796,12.666673
2019-03-22,9.3157666,2.4665022,17.02360465,5.17072764,9.27,11.64585808,5.17077072,7.41319372,15.19344988,12.82667308
2019-03-25,9.16711075,2.4239763,17.159071,5.087478,8.91,12.81415276,5.06606664,7.46971108,14.67580096,12.3333395
2019-03-26,8.8202471,2.3814504,15.75925205,4.96722852,8.42,13.2592174,5.04190416,7.07408956,14.22172296,11.6000058
2019-03-27,8.88961983,2.39846076,16.80685849,5.03197824,8.26,14.58513914,5.03385,6.8762788,14.05825488,11.85333926
2019-03-28,8.61212891,2.39846076,16.00309148,4.97647848,8.14,15.0209316,4.9935792,6.65020936,13.8039712,11.62000581
2019-03-29,8.81033671,2.49201774,15.67797224,5.09672796,8.4,15.9481496,5.10633744,6.85743968,14.68488252,11.99333933
2019-04-01,9.09773802,2.51753328,16.26499309,5.21697744,8.69,17.54296456,5.20298736,7.06467,14.87559528,12.34000617
2019-04-02,9.09773802,2.49201774,16.05727802,5.1799776,9.15,19.29540658,5.1949332,7.1588656,14.8029428,12.94000647
2019-04-03,9.39504972,2.5090281,15.84956295,5.23547736,9.1,19.935187,5.235204,7.1588656,15.26610236,13.02667318
2019-04-04,9.26621465,2.52603846,15.86762513,5.46672636,10.01,21.326014,5.28352896,7.12118736,15.37508108,12.84667309
2019-04-08,9.03827568,2.48351256,15.37994627,5.52222612,10.61,23.4586154,5.32379976,6.99873308,15.01181868,12.72667303
2019-04-09,9.03827568,2.48351256,15.52444371,5.43897648,10.24,22.5777583,5.28352896,7.03641132,14.8937584,12.72667303
2019-04-10,9.02836529,2.49201774,16.09340238,5.4112266,9.95,22.67975228,5.25936648,7.10234824,14.8029428,11.8666726
2019-04-11,8.80042632,2.49201774,15.82246968,5.3649768,9.7,20.63987268,5.22714984,6.89511792,14.51233288,11.68667251
2019-04-12,8.90944061,2.51753328,15.41607063,5.32797696,9.83,19.43448928,5.24325816,6.81034188,14.53957756,11.9333393
2019-04-15,8.76078476,2.48351256,15.10901357,5.25397728,9.86,19.60138852,5.235204,6.81034188,14.5759038,11.72000586
2019-04-16,8.84997827,2.50052292,15.30769755,5.30022708,10.16,20.12990278,5.38823304,6.9233766,15.03906336,11.70000585
2019-04-17,8.919351,2.53454364,15.10901357,5.318727,10.4,20.54715088,5.34796224,6.9704744,15.14804208,11.8666726
2019-04-18,8.80042632,2.69614206,14.74776997,5.24472732,10.15,21.8823448,5.32379976,7.05525044,14.95732932,11.50000575
2019-04-19,9.00854451,2.73866796,14.65745907,5.28172716,9.98,19.92591482,5.33990808,7.1117678,15.17528676,11.43333905
2019-04-22,8.86979905,2.86624566,14.85614305,5.318727,10.03,20.38025164,5.235204,7.13060692,14.73029032,11.27333897
2019-04-23,8.6220393,2.82371976,14.57617926,5.07822804,9.58,19.82392084,5.21104152,6.95163528,14.69396408,10.81333874
2019-04-24,8.69141203,2.8492353,14.32330874,4.9949784,9.7,19.1006908,5.18687904,6.95163528,14.73937188,10.83333875
2019-04-25,8.06705746,2.73016278,13.94400296,4.83772908,9.31,19.1006908,5.13855408,6.7820832,14.33070168,10.25333846
2019-04-26,7.93822239,2.7216576,13.89884751,4.80072924,9.05,18.8225254,5.05801248,6.29226608,14.303457,10.14000507
2019-04-29,7.69046264,2.7216576,14.25106002,4.7637294,8.45,18.32182768,5.13855408,6.00967928,13.9856024,9.54000477
2019-04-30,7.86884966,2.70464724,14.2691222,4.8099792,8.42,18.83179758,5.1546624,6.11329444,14.13090736,9.8000049
2019-05-06,7.26431587,2.47500738,12.84220998,4.45848072,7.58,17.56150892,5.01774168,5.54812084,12.72326556,8.91333779
2019-05-07,7.45261328,2.49201774,12.94155197,4.45848072,7.51,17.79331342,5.02579584,5.6046382,12.8958152,9.11333789
2019-05-08,7.5318964,2.44949184,12.7338369,4.40298096,7.46,17.64495854,4.98552504,5.651736,12.7595918,9.12000456
2019-05-09,7.5318964,2.4239763,12.4629042,4.3474812,7.37,17.45024276,4.92914592,5.7930294,12.67785776,8.96000448
2019-05-10,7.70037303,2.51753328,13.05895614,4.46773068,7.6,18.11783972,4.98552504,5.91548368,13.1228542,9.24667129
2019-05-13,7.71028342,2.45799702,12.93252088,4.393731,7.55,17.31116006,4.94525424,5.8401272,12.714184,9.18667126
2019-05-14,7.61117952,2.41547112,12.7338369,4.31048136,7.39,17.3853375,4.92109176,5.75535116,12.5779606,8.98000449
2019-05-15,7.75983537,2.4665022,12.92348979,4.41223092,7.6,18.61853744,4.9533084,5.83070764,12.69602088,9.15333791
2019-05-16,7.8292081,2.4665022,13.16732922,4.55098032,7.62,18.22910588,4.94525424,5.86838588,12.70510244,9.20667127
2019-05-17,7.60126913,2.44098666,12.60740164,4.40298096,7.41,17.12571646,4.89692928,5.57637952,12.16020884,8.43333755
2019-05-20,7.60126913,2.4239763,12.79705453,4.43073084,7.27,16.4581195,4.92109176,5.6046382,12.02398544,8.36667085
2019-05-21,7.70037303,2.4239763,12.99573851,4.4862306,7.72,16.689924,4.92914592,5.75535116,12.1238826,8.72000436
2019-05-22,7.66073147,2.3814504,12.88736543,4.4399808,8.18,16.57865784,4.92109176,5.75535116,11.9876592,8.88667111
2019-05-23,7.48234445,2.36444004,12.5026629,4.35673116,8.02,16.48593604,4.89692928,5.68941424,11.91500672,8.91333779
2019-05-24,7.47243406,2.40696594,12.39274938,4.40298096,7.98,16.72701272,4.9130376,5.61405776,11.88776204,8.58667096
2019-05-27,7.61117952,2.44949184,12.63089534,4.47698064,8.0,17.05153902,4.94525424,5.75535116,12.06939324,9.03333785
2019-05-28,7.62108991,2.43248148,13.15298456,4.47698064,7.8,16.94954504,4.97747088,5.87780544,12.0784748,9.34000467
2019-05-29,7.6310003,2.44098666,13.4644062,4.46773068,7.75,16.63429092,4.93720008,6.04735752,11.95133296,9.40667137
2019-05-30,7.64091069,2.4665022,13.34533322,4.55098032,7.74,16.29122026,4.93720008,5.92490324,11.86051736,9.74000487
2019-05-31,7.61117952,2.48351256,13.66591432,4.46773068,7.61,15.36400226,4.92109176,5.887225,11.77878332,9.44
2019-06-03,7.52198601,2.58557472,13.3728116,4.37523108,7.52,15.31764136,4.96941672,5.77419028,11.74245708,8.84
2019-06-04,7.45261328,2.56856436,13.13466564,4.37523108,7.11,15.35473008,4.97747088,5.86838588,11.56990744,8.54
2019-06-05,7.49225484,2.5940799,12.35611154,4.37523108,7.09,14.835488,4.98552504,5.83070764,11.61531524,9.09
2019-06-06,7.31386782,2.56856436,12.365271,4.3474812,6.7,14.74136874,4.9935792,5.62347732,11.50633652,8.79
2019-06-10,7.28413665,2.56856436,12.05384936,4.35673116,6.63,14.92022315,5.01774168,5.66115556,11.35195,8.75
2019-06-11,7.47243406,2.60258508,12.42938722,4.50473052,7.24,15.61681401,5.05801248,5.90606412,11.87868048,9.03
2019-06-12,7.41297172,2.61959544,12.24619802,4.49548056,7.09,14.05419127,5.04995832,5.7930294,11.75153864,9.2
2019-06-13,7.37333016,2.58557472,12.365271,4.52323044,7.09,14.54368755,5.05801248,5.87780544,11.79694644,9.1
2019-06-14,7.36341977,2.56856436,12.1362845,4.4399808,6.9,13.98829754,5.06606664,5.71715925,11.56082588,8.89
2019-06-17,7.2345847,2.56856436,12.20956018,4.49548056,6.86,14.31776619,5.05801248,5.71715925,11.6243968,9.13
2019-06-18,7.15530158,2.51753328,12.2736764,4.49548056,6.88,14.20480551,5.08217496,5.7077094,11.56082588,9.01
2019-06-19,7.18503275,2.551554,12.51182236,4.56023028,7.02,14.43072687,5.10633744,5.7644085,11.806028,8.92
2019-06-20,7.29404704,2.56856436,12.65837372,4.63422996,7.22,14.7790223,5.1546624,5.90615625,12.33275848,9.08
2019-06-21,7.41297172,2.5940799,12.81408454,4.72672956,7.23,14.71312857,5.14660824,5.9723052,12.46898188,9.28
2019-06-24,7.45261328,2.58557472,13.61095756,4.72672956,7.09,14.74136874,5.16271656,5.9723052,12.63244996,9.14
2019-06-25,7.44270289,2.58557472,14.1513657,4.65272988,7.09,14.25187246,5.10633744,6.1613022,12.5779606,8.88
2019-06-26,7.4327925,2.61959544,14.08724948,4.61573004,7.09,14.23304568,5.10633744,5.98175505,12.36908472,8.53
2019-06-27,7.45261328,2.62810062,14.02313326,4.64347992,7.05,15.061424,5.12244576,6.0290043,12.56887904,8.44
2019-06-28,7.4327925,2.67062652,14.1055684,4.5324804,6.94,14.84491603,5.1143916,5.96285535,12.47806344,8.11
2019-07-01,7.59135874,2.67062652,14.197163,4.62498,7.22,15.74860147,5.17077072,6.07625355,12.8958152,8.35
2019-07-02,7.50216523,2.62810062,14.85664412,4.62498,7.22,15.68270774,5.18687904,6.0857034,12.83224428,8.3
2019-07-03,7.46252367,2.60258508,14.45362788,4.69897968,7.07,15.50385333,5.20298736,6.0290043,12.6233684,8.28
2019-07-04,7.39315094,2.6366058,14.1055684,4.65272988,7.13,15.22145163,5.18687904,6.05735385,12.64153152,8.16
2019-07-05,7.35350938,2.65361616,14.00481434,4.61498151,7.0,15.28734536,5.17837572,6.05735385,12.61428684,8.11
2019-07-08,7.06610807,2.57706954,13.99565488,4.49229284,6.7,14.28952602,5.101848,5.8778067,12.23286132,8.15
2019-07-09,7.06610807,2.61109026,13.73919,4.5300432,6.73,14.4966206,5.08484184,5.8400073,12.40541096,8.44
2019-07-10,7.06610807,2.61109026,13.99565488,4.54891838,6.68,14.2142189,5.08484184,5.7644085,12.51438968,8.86
2019-07-11,7.07601846,2.57706954,13.94985758,4.67160705,6.71,14.13891178,5.09334492,5.75495865,12.5779606,8.73
2019-07-12,7.11566002,2.58557472,14.00481434,4.69048223,6.78,14.43072687,5.12735724,5.75495865,12.714184,8.53
2019-07-15,7.09583924,2.58557472,13.95901704,4.8131709,6.82,14.56251433,5.11035108,5.7644085,12.88673364,8.9
2019-07-16,7.18503275,2.61109026,14.1513657,4.80373331,6.81,14.53427416,5.101848,5.7455088,12.77775492,8.81
2019-07-17,7.16521197,2.61109026,13.94985758,4.77542054,6.76,15.17438468,5.06783568,5.7833082,12.69602088,8.65
2019-07-18,7.02646651,2.56856436,13.6017981,4.8131709,6.55,14.73195535,5.06783568,5.75495865,12.487145,8.38
2019-07-19,7.05619768,2.58557472,13.67507378,4.76598295,6.55,14.4966206,5.101848,5.77385835,12.65061308,8.35
2019-07-22,6.85798988,2.5940799,13.49188458,4.75654536,6.33,14.09184483,5.07633876,5.5754115,12.45990032,8.06
2019-07-23,6.87781066,2.5940799,13.97733596,4.85092126,6.47,14.2142189,5.08484184,5.58486135,12.47806344,8.15
2019-07-24,7.14539119,2.60258508,14.13304678,4.82260849,6.58,14.38365992,5.101848,5.60376105,12.59612372,8.2
2019-07-25,7.11566002,2.60258508,14.08724948,5.02079788,6.63,14.25187246,5.1443634,5.56596165,12.61428684,9.02
2019-07-26,7.10574963,2.6366058,14.2887576,4.96417234,6.69,14.19539212,5.13586032,5.5376121,12.56887904,9.02
2019-07-29,7.09583924,2.66212134,14.0597711,4.93585957,6.62,14.24245907,5.13586032,5.5187124,12.19653508,9.04
2019-07-30,7.10574963,2.64511098,14.37119274,4.93585957,6.71,14.47779382,5.16136956,5.52816225,12.28735068,8.87
2019-07-31,6.99673534,2.6791317,14.38951166,4.92642198,6.65,14.20480551,5.16136956,5.6510103,12.17837196,8.99
2019-08-01,6.94718339,2.6366058,14.197163,4.92642198,6.58,13.99771093,5.11885416,5.54706195,12.033067,9.3
2019-08-02,6.85798988,2.67062652,13.70255216,4.92642198,6.5,13.31994685,5.06783568,5.3864145,11.69704928,9.02
2019-08-05,6.69942364,2.62810062,13.29037646,4.84148367,6.35,12.81162379,4.9743018,5.2541166,11.56990744,9.15
2019-08-06,6.42193272,2.58557472,13.30869538,4.66216946,6.21,12.53863548,4.90627716,4.94227155,11.36103156,9.3
2019-08-07,6.53094701,2.65361616,13.19878186,4.77542054,6.12,12.38802124,4.88076792,4.8761226,11.2611344,8.99
2019-08-08,6.76879637,2.68763688,13.16214402,4.79429572,6.13,12.73631667,4.90627716,4.92337185,11.37919468,8.78
2019-08-09,6.7390652,2.70464724,13.1438251,4.84148367,6.06,12.50098192,4.91478024,4.82887335,11.23388972,8.23
2019-08-12,6.92736261,2.69614206,13.27205754,4.93585957,6.1,12.81162379,4.95729564,4.8950223,11.41552092,8.23
2019-08-13,6.94718339,2.73866796,14.60017924,4.9075468,6.09,13.22581295,4.9317864,4.86667275,11.29746064,8.28
2019-08-14,7.02646651,2.7641835,15.23218198,4.89810921,6.07,13.15050583,4.92328332,4.88557245,11.31562376,8.18
2019-08-15,7.11566002,2.7641817,15.40621172,4.9075468,6.09,13.61176194,4.92328332,4.8383232,11.3065422,8.11
2019-08-16,7.11566002,2.77295688,15.58024146,4.9075468,6.15,13.76237618,4.90627716,4.86667275,11.38827624,8.12
2019-08-19,7.18503275,2.84315832,15.82754688,5.06798583,6.28,13.53645482,4.95729564,4.99897065,12.033067,8.34
2019-08-20,7.16521197,2.77295688,15.6626766,5.02079788,6.31,13.32936024,4.94879256,5.0084205,11.91500672,8.43
2019-08-21,7.16521197,2.77295688,15.571082,5.05854824,6.35,13.30112007,4.94879256,5.0462199,11.86959892,8.41
2019-08-22,7.2345847,2.73785616,15.69931444,5.03967306,6.69,13.13167905,4.94028948,5.0840193,11.81510956,8.57
2019-08-23,7.21476392,2.82560796,15.72679282,5.01136029,6.53,13.178746,4.95729564,5.0462199,11.86051736,8.6
2019-08-26,7.09583924,2.77295688,15.74511174,5.15292414,6.45,12.96223803,4.91478024,4.99897065,11.6698046,8.5
2019-08-27,7.20485353,2.78173206,16.11149014,5.12461137,6.57,13.22581295,4.94879256,5.102919,12.05123012,8.74
2019-08-28,7.29404704,2.7641817,16.08401176,5.03967306,6.57,13.14109244,4.95729564,5.1218187,12.10571948,8.54
2019-08-29,7.30395743,2.75540652,15.87334418,5.04911065,6.63,13.53645482,4.95729564,5.102919,12.08755636,8.48
2019-08-30,7.24449509,2.73785616,15.95577932,5.16236173,6.51,13.13167905,4.94028948,4.9895208,12.06031168,8.56
2019-09-02,7.37333016,2.75540652,16.23056312,5.27561281,6.58,13.61176194,4.99981104,5.11236885,12.38724784,8.72
2019-09-03,7.40306133,2.72908098,15.9374604,5.36998871,6.78,13.48938787,5.0168172,5.1596181,12.41449252,8.79
2019-09-04,7.44270289,2.83438314,16.945001,5.40773907,7.14,13.70589584,5.11035108,5.24466675,12.60520528,8.77
2019-09-05,7.46252367,2.81683278,16.79844964,5.36998871,7.01,14.00712432,5.15286648,5.30136585,13.0320386,8.84
2019-09-06,7.47243406,2.81683278,16.83508748,5.73805472,7.0,14.07301805,5.16987264,5.28246615,13.15918044,8.77
2019-09-09,7.64091069,2.84315832,16.92668208,6.31374771,7.04,14.36483314,5.17837572,5.3675148,13.3044854,9.03
2019-09-10,7.85893927,2.8519335,17.6319605,6.94606624,6.95,14.41190009,5.1868788,5.35806495,13.19550668,9.0
